# This data combines combines ASTM_E490 continuum spectrum and PROM7 line profiles
# continuum and profiles are adjusted to fit Lyman series and H-alpha 's intensity level
# Left  : wavelength, [cm]
# Right : intensity, [erg/s/cm^2/cm/sr]
#----------------------------------------------------------------------------------------
9.267890e-06	4.016147e+08
9.268090e-06	4.157796e+08
9.268290e-06	4.299433e+08
9.268490e-06	4.383135e+08
9.268690e-06	4.465831e+08
9.268890e-06	4.667351e+08
9.269090e-06	4.928766e+08
9.269290e-06	5.102291e+08
9.269490e-06	5.434554e+08
9.269690e-06	5.479247e+08
9.269890e-06	5.234412e+08
9.270090e-06	5.146334e+08
9.270290e-06	4.622017e+08
9.270490e-06	4.097746e+08
9.270690e-06	3.502648e+08
9.270890e-06	2.907601e+08
9.271090e-06	2.571115e+08
9.271290e-06	2.300530e+08
9.271490e-06	2.229571e+08
9.271690e-06	2.357216e+08
9.271890e-06	2.386054e+08
9.272090e-06	2.361004e+08
9.272290e-06	2.334958e+08
9.297710e-06	2.675625e+08
9.297910e-06	2.675510e+08
9.298110e-06	3.030110e+08
9.298310e-06	3.691285e+08
9.298510e-06	4.092901e+08
9.298710e-06	4.243009e+08
9.298910e-06	4.256852e+08
9.299110e-06	4.133447e+08
9.299310e-06	4.014060e+08
9.299510e-06	4.548805e+08
9.299710e-06	5.083504e+08
9.299910e-06	5.501968e+08
9.300110e-06	5.920396e+08
9.300310e-06	5.866058e+08
9.300510e-06	5.289941e+08
9.300710e-06	4.776966e+08
9.300910e-06	4.327124e+08
9.301110e-06	3.824248e+08
9.301310e-06	3.658864e+08
9.301510e-06	3.593623e+08
9.301710e-06	3.853792e+08
9.301910e-06	4.113939e+08
9.302110e-06	4.955736e+08
9.302310e-06	5.838508e+08
9.302510e-06	6.463927e+08
9.302710e-06	7.106310e+08
9.302910e-06	7.573465e+08
9.303110e-06	7.968513e+08
9.303310e-06	8.256429e+08
9.303510e-06	8.530309e+08
9.303710e-06	8.804166e+08
9.303910e-06	9.199092e+08
9.304110e-06	9.819148e+08
9.304310e-06	1.116665e+09
9.304510e-06	1.291129e+09
9.304710e-06	1.560735e+09
9.304910e-06	1.925471e+09
9.305110e-06	2.336199e+09
9.305310e-06	3.051935e+09
9.305510e-06	3.767610e+09
9.305710e-06	4.593065e+09
9.305910e-06	5.418349e+09
9.306110e-06	6.176443e+09
9.306310e-06	6.842347e+09
9.306510e-06	7.138216e+09
9.306710e-06	7.312939e+09
9.306910e-06	7.420838e+09
9.307110e-06	7.405018e+09
9.307310e-06	7.380899e+09
9.307510e-06	7.380582e+09
9.307710e-06	7.380265e+09
9.307910e-06	7.403745e+09
9.308110e-06	7.418925e+09
9.308310e-06	7.310425e+09
9.308510e-06	7.135149e+09
9.308710e-06	6.838820e+09
9.308910e-06	6.172728e+09
9.309110e-06	5.414625e+09
9.309310e-06	4.589513e+09
9.309510e-06	3.764373e+09
9.309710e-06	3.049051e+09
9.309910e-06	2.333791e+09
9.310110e-06	1.923321e+09
9.310310e-06	1.558858e+09
9.310510e-06	1.289465e+09
9.310710e-06	1.115130e+09
9.310910e-06	9.804811e+08
9.311110e-06	9.184871e+08
9.311310e-06	8.789800e+08
9.311510e-06	8.515658e+08
9.311710e-06	8.241540e+08
9.311910e-06	7.953459e+08
9.312110e-06	7.558508e+08
9.312310e-06	7.091666e+08
9.312510e-06	6.450052e+08
9.312710e-06	5.825475e+08
9.312910e-06	4.944249e+08
9.313110e-06	4.104050e+08
9.313310e-06	3.844198e+08
9.313510e-06	3.584368e+08
9.313710e-06	3.649128e+08
9.313910e-06	3.813744e+08
9.314110e-06	4.314868e+08
9.314310e-06	4.763026e+08
9.314510e-06	5.274051e+08
9.314710e-06	5.847934e+08
9.314910e-06	5.901597e+08
9.315110e-06	5.484027e+08
9.315310e-06	5.066492e+08
9.315510e-06	4.533193e+08
9.315710e-06	3.999939e+08
9.315910e-06	4.118552e+08
9.316110e-06	4.241148e+08
9.316310e-06	4.226993e+08
9.316510e-06	4.077101e+08
9.316710e-06	3.676719e+08
9.316910e-06	3.017894e+08
9.317110e-06	2.664494e+08
9.317310e-06	2.664380e+08
9.368340e-06	2.444031e+08
9.368540e-06	2.713470e+08
9.368740e-06	3.299510e+08
9.368940e-06	4.216139e+08
9.369140e-06	5.166754e+08
9.369340e-06	6.097251e+08
9.369540e-06	7.048706e+08
9.369740e-06	6.738861e+08
9.369940e-06	6.450077e+08
9.370140e-06	5.599378e+08
9.370340e-06	4.761772e+08
9.370540e-06	4.115542e+08
9.370740e-06	3.649646e+08
9.370940e-06	3.592404e+08
9.371140e-06	3.766505e+08
9.371340e-06	4.052751e+08
9.371540e-06	4.441113e+08
9.371740e-06	4.602138e+08
9.371940e-06	4.816219e+08
9.372140e-06	4.949179e+08
9.372340e-06	5.042080e+08
9.372540e-06	5.166010e+08
9.372740e-06	5.327971e+08
9.372940e-06	5.535968e+08
9.373140e-06	6.250472e+08
9.373340e-06	7.008958e+08
9.373540e-06	8.281869e+08
9.373740e-06	9.906991e+08
9.373940e-06	1.173115e+09
9.374140e-06	1.404955e+09
9.374340e-06	1.576029e+09
9.374540e-06	1.753692e+09
9.374740e-06	1.998488e+09
9.374940e-06	2.246064e+09
9.375140e-06	2.546451e+09
9.375340e-06	2.954974e+09
9.375540e-06	3.607790e+09
9.375740e-06	4.390012e+09
9.375940e-06	5.269711e+09
9.376140e-06	6.213960e+09
9.376340e-06	7.232054e+09
9.376540e-06	8.259365e+09
9.376740e-06	9.237475e+09
9.376940e-06	9.967846e+09
9.377140e-06	1.035469e+10
9.377340e-06	1.049477e+10
9.377540e-06	1.052402e+10
9.377740e-06	1.053658e+10
9.377940e-06	1.050303e+10
9.378140e-06	1.046288e+10
9.378340e-06	1.050213e+10
9.378540e-06	1.053478e+10
9.378740e-06	1.052133e+10
9.378940e-06	1.049119e+10
9.379140e-06	1.035028e+10
9.379340e-06	9.962745e+09
9.379540e-06	9.231961e+09
9.379740e-06	8.253731e+09
9.379940e-06	7.226504e+09
9.380140e-06	6.208661e+09
9.380340e-06	5.264768e+09
9.380540e-06	4.385521e+09
9.380740e-06	3.603791e+09
9.380940e-06	2.951447e+09
9.381140e-06	2.543195e+09
9.381340e-06	2.243000e+09
9.381540e-06	1.995592e+09
9.381740e-06	1.751002e+09
9.381940e-06	1.573476e+09
9.382140e-06	1.402560e+09
9.382340e-06	1.171015e+09
9.382540e-06	9.888416e+08
9.382740e-06	8.265636e+08
9.382940e-06	6.994624e+08
9.383140e-06	6.237156e+08
9.383340e-06	5.523703e+08
9.383540e-06	5.315714e+08
9.383740e-06	5.153685e+08
9.383940e-06	5.029623e+08
9.384140e-06	4.936530e+08
9.384340e-06	4.803499e+08
9.384540e-06	4.589593e+08
9.384740e-06	4.428629e+08
9.384940e-06	4.041014e+08
9.385140e-06	3.755277e+08
9.385340e-06	3.581389e+08
9.385540e-06	3.638145e+08
9.385740e-06	4.102223e+08
9.385940e-06	4.745956e+08
9.386140e-06	5.580304e+08
9.386340e-06	6.427558e+08
9.386540e-06	6.714760e+08
9.386740e-06	7.022898e+08
9.386940e-06	6.074408e+08
9.387140e-06	5.146958e+08
9.387340e-06	4.199627e+08
9.387540e-06	3.286308e+08
9.387740e-06	2.702382e+08
9.387940e-06	2.433836e+08
9.487620e-06	1.786178e+09
9.487820e-06	1.775581e+09
9.488020e-06	1.657273e+09
9.488220e-06	1.413432e+09
9.488420e-06	1.248661e+09
9.488620e-06	1.068876e+09
9.488820e-06	8.844979e+08
9.489020e-06	7.525278e+08
9.489220e-06	6.662475e+08
9.489420e-06	5.834804e+08
9.489620e-06	5.423886e+08
9.489820e-06	5.049059e+08
9.490020e-06	5.173039e+08
9.490220e-06	5.448238e+08
9.490420e-06	6.019848e+08
9.490620e-06	6.710581e+08
9.490820e-06	7.536443e+08
9.491020e-06	8.690677e+08
9.491220e-06	9.874852e+08
9.491420e-06	1.101387e+09
9.491620e-06	1.227394e+09
9.491820e-06	1.321954e+09
9.492020e-06	1.409297e+09
9.492220e-06	1.522962e+09
9.492420e-06	1.656337e+09
9.492620e-06	1.845658e+09
9.492820e-06	2.050578e+09
9.493020e-06	2.321142e+09
9.493220e-06	2.637422e+09
9.493420e-06	2.887521e+09
9.493620e-06	3.091862e+09
9.493820e-06	3.296687e+09
9.494020e-06	3.438649e+09
9.494220e-06	3.751214e+09
9.494420e-06	4.276486e+09
9.494620e-06	5.071071e+09
9.494820e-06	6.187865e+09
9.495020e-06	7.800213e+09
9.495220e-06	9.561494e+09
9.495420e-06	1.165146e+10
9.495620e-06	1.366313e+10
9.495820e-06	1.524648e+10
9.496020e-06	1.665965e+10
9.496220e-06	1.747705e+10
9.496420e-06	1.785749e+10
9.496620e-06	1.778993e+10
9.496820e-06	1.745934e+10
9.497020e-06	1.710338e+10
9.497220e-06	1.684305e+10
9.497420e-06	1.671254e+10
9.497620e-06	1.684163e+10
9.497820e-06	1.710050e+10
9.498020e-06	1.745493e+10
9.498220e-06	1.778394e+10
9.498420e-06	1.784998e+10
9.498620e-06	1.746822e+10
9.498820e-06	1.664983e+10
9.499020e-06	1.523621e+10
9.499220e-06	1.365277e+10
9.499420e-06	1.164165e+10
9.499620e-06	9.552639e+09
9.499820e-06	7.792333e+09
9.500020e-06	6.181093e+09
9.500220e-06	5.065094e+09
9.500420e-06	4.271086e+09
9.500620e-06	3.746161e+09
9.500820e-06	3.433728e+09
9.501020e-06	3.291692e+09
9.501220e-06	3.086918e+09
9.501420e-06	2.882661e+09
9.501620e-06	2.632761e+09
9.501820e-06	2.316844e+09
9.502020e-06	2.046609e+09
9.502220e-06	1.841931e+09
9.502420e-06	1.652853e+09
9.502620e-06	1.519630e+09
